plate,numinSet,sample,sampleid,Run,fullnum,ICP.run,WR.run,WR.plate,ICP.plate,ICP.runnum,run.date,SampleWeight,B11,Na23,Mg26,Al27,P31,S34,K39,Ca44,Fe54,Mn55,Co59,Ni60,Cu63,Zn66,As75,Se78,Rb85,Sr88,Mo98,Cd111
NA,123,AO-1-262,262,145,2077,7,7,NA,NA,145,01:19:16 Fri 06-May-16,121.2,13.339225759,217.4225632828,2686.9893843242,40.1507845954,1198.0353118445,1227.5059985701,34497.772367941,6707.0944881068,94.8806809715,93.9849681373,0.0622248302,0.6437107282,11.4239317164,13.7492141212,0.0708869933,0.7714145005,21.7927456643,41.502887358,7.3608058295,0.0970910378
NA,142,AO-1-263,263,158,2090,7,7,NA,NA,158,02:08:05 Fri 06-May-16,105.9,14.8547314952,402.0048936674,1511.0700346068,32.2783241404,1006.4413322692,1115.604198088,45557.3343126118,7150.8735078827,77.4309752802,51.0767800958,0.0591664459,0.3484404775,6.2239450688,20.6475600984,0.1252054301,0.2706429811,20.4239655509,63.38307876,4.9956368653,0.0639354771
NA,138,AO-1-264,264,154,2086,7,7,NA,NA,154,01:53:05 Fri 06-May-16,132.3,12.7366638108,360.9864090144,1996.3330060794,52.1883913992,693.4655467723,1671.1918194957,44193.4903948605,7741.3449641702,121.5083865346,66.0360242731,0.0947655749,0.5510829353,12.077977995,38.1363476903,0.0694982658,0.6786101234,20.7040824112,57.7464489474,9.3664493549,0.5456292711
NA,134,AO-1-265,265,149,2081,7,7,NA,NA,149,01:34:16 Fri 06-May-16,103.1,20.5714064635,379.298137659,1815.3042065578,52.20304291,979.3169100635,1219.8853663306,34669.9394652067,8585.2736578355,108.9352308432,71.2282065427,0.1077333886,0.4418049876,7.8998843695,11.1862688459,0.08737351,0.2612216883,13.0231350115,62.5492892837,6.6148048392,0.095909549
NA,127,AO-1-266,266,140,2072,7,7,NA,NA,140,01:00:28 Fri 06-May-16,107,9.5522559212,116.5623812704,1218.9552790603,36.0994464899,876.3321331417,854.341080092,36675.175237003,4328.2088749374,78.372088665,58.0069905889,0.0711288468,0.3714479347,4.6745572655,16.4283149857,0.024424087,0.1034010766,17.0933011416,41.0646601534,2.4091788008,0.1658677277
NA,106,AO-1-267,267,110,2042,7,7,NA,NA,110,23:07:47 Thu 05-May-16,127.9,7.6379285795,356.4319739417,1102.0760064835,61.6438388179,694.7942350918,709.3339360664,43099.0184781423,5331.1041969384,109.0493865062,94.4056274913,0.0874467649,0.2791362764,5.5127113338,12.18497839,0.0846163854,0.2759621941,33.3633862959,40.3044205176,4.5331777768,0.1074495914
NA,115,AO-1-268,268,128,2060,7,7,NA,NA,128,00:15:25 Fri 06-May-16,113.3,7.5116232068,202.9071346473,1454.4647275508,30.1071650202,523.6019565138,570.7440930582,32267.063515847,6081.3969730656,65.2610082302,83.1584636941,0.040865982,0.2590964156,6.5683604863,11.3511749584,0.0520583759,0.3037964051,19.5798948757,46.8932476362,6.0120723422,0.1857620203
NA,103,AO-1-269,269,114,2046,7,7,NA,NA,114,23:22:51 Thu 05-May-16,105.2,16.6952020499,590.139380653,2107.6854041983,64.6000135413,1020.9449331261,1227.7966686198,34651.3769916328,7951.3270622709,139.1277280685,62.7525352796,0.1099589575,0.2445355446,7.2508183843,13.4121678073,0.1564367575,0.1553585831,14.4789518398,60.8321414635,12.9954778964,0.2655289464
NA,119,AO-1-270,270,133,2065,7,7,NA,NA,133,00:34:13 Fri 06-May-16,114.4,6.5318988668,978.3681791259,1381.4162247694,32.8969884306,1264.6444546333,1090.1393705402,39404.8684949143,4825.5574936286,88.6110505692,77.3459733097,0.0459180222,0.2579336185,5.8168104487,18.3723800448,0.0713345627,0.3563373467,32.9591203138,37.3725909202,2.7310552499,0.0524594827
NA,111,AO-1-271,271,124,2056,7,7,NA,NA,124,00:00:25 Fri 06-May-16,104.8,7.5771090322,297.7559806146,2378.3271770368,32.4497075055,1260.3554934825,737.0700915117,47243.6975405495,8625.2182520025,72.5222963387,143.9284793031,0.0849633974,0.1853819486,8.6586449448,19.562764655,0.0975925172,0.5115154388,56.0379884443,71.5525405102,2.6545656541,0.3212006646
NA,109,AO-1-272,272,122,2054,7,7,NA,NA,122,23:52:55 Thu 05-May-16,101.9,25.495011683,1443.5015383666,1962.4392496373,58.6123723258,1117.2557970181,1224.9848765759,51283.2661767001,7012.3792411157,120.9218800829,91.2792609043,0.1341972352,0.2364165045,7.8885661322,13.0592677701,0.2663968764,0.185450776,24.7224050053,58.925390635,5.7837478272,0.0676824869
NA,86,AO-1-273,273,96,2028,7,7,NA,NA,96,22:15:14 Thu 05-May-16,124.3,9.2491445327,232.2268506433,1440.832668963,46.780049389,741.1295685017,1381.8127176569,25707.2465682016,5486.2946901732,110.5144881429,73.8469346342,0.0879765923,0.2544814693,11.603921617,16.0568428899,0.1270552337,0.4046160317,15.3713797848,33.4339879043,4.4082642037,0.094816263
NA,81,AO-1-274,274,85,2017,7,7,NA,NA,85,21:33:56 Thu 05-May-16,117.5,14.9680990852,343.9744442362,2793.3172119122,40.586108379,961.215649913,774.2144850769,54663.0954953066,7656.4510331018,79.7938556903,69.3196429584,0.0720427741,0.1794511664,5.5477335728,12.237911265,0.2230048585,0.2129222263,25.6069308037,66.0534562484,4.8656821992,0.1584399255
NA,96,AO-1-275,275,107,2039,7,7,NA,NA,107,22:56:32 Thu 05-May-16,126.9,6.7716410714,77.3257887077,772.6706342494,26.9112387819,1053.7320309992,794.0485130393,36238.5415780174,2529.948324462,75.949576621,95.0918326186,0.0484271437,0.2307236468,6.372560573,15.8610774701,0.0527143279,0.3449973163,32.1626015938,20.159145626,2.8515441266,0.3236375876
NA,91,AO-1-276,276,102,2034,7,7,NA,NA,102,22:37:47 Thu 05-May-16,107.6,9.6548238905,92.7815133237,2218.5909061126,27.7823800772,593.8097115842,1452.785846819,42717.0813438339,10409.4503209253,93.735878065,86.6943105124,0.0773536066,0.2313630575,7.4955848427,20.3500253572,0.0835674571,0.4639523993,11.353809697,88.9797270085,15.3055194215,0.117422332
NA,89,AO-1-277,277,99,2031,7,7,NA,NA,99,22:26:29 Thu 05-May-16,111.2,23.2232437255,630.582406876,2394.8249522471,80.7121639557,1039.1053676891,1281.6610530439,31634.0644133282,10377.784732723,156.2425380392,78.7176163692,0.1635649327,0.3124119787,10.185057816,13.8649640225,0.4874355329,0.1789100648,12.4654247763,64.3682310491,13.0798888569,0.284037203
NA,99,AO-1-278,278,118,2050,7,7,NA,NA,118,23:37:51 Thu 05-May-16,108.9,9.17859925,1137.3437159587,1046.5654290462,39.1034561524,423.3173401637,1057.4932523263,33609.4429068597,6207.642234018,92.6716868107,62.4289682169,0.0795788518,0.1604258514,9.9280200879,10.6182477992,0.2530831225,0.4577185994,16.9617262685,46.6343894073,5.5086663788,0.0767681236
NA,84,AO-1-279,279,82,2014,7,7,NA,NA,82,21:22:42 Thu 05-May-16,118.5,7.9811133762,325.4665215824,1850.380289784,58.0372153255,1007.7933238873,1441.7402047025,37905.777261105,8906.0027454026,118.307011655,91.3161231141,0.0620973671,0.2445692753,12.8139279533,10.5073114105,0.995947507,0.3278446544,19.3201558332,51.1113550662,11.4185958914,0.1992216001
NA,94,AO-1-280,280,105,2037,7,7,NA,NA,105,22:49:02 Thu 05-May-16,100.9,8.3372065221,340.0107542536,1255.4690540606,40.2796249956,760.2462883738,897.4396445053,30814.8206787931,7361.0127194209,85.5648221114,120.7048739099,0.1055955055,0.275699252,7.7091764772,12.6831629469,0.1295768632,0.3457063891,26.1342028383,48.930063248,3.2137385134,0.1661886262
NA,141,AO-1-281,281,157,2089,7,7,NA,NA,157,02:04:20 Fri 06-May-16,104.5,8.6307072666,280.7192075739,1412.0248432199,42.4573826751,854.0263490351,468.1475172253,34311.3349680021,6394.5087683436,78.6022127395,85.5608716348,0.066820967,0.3570766835,5.8462689257,9.3791902888,0.1873073029,0.4472912949,23.1569573539,43.5708502824,5.0556321721,0.0916628377
NA,87,AO-1-282,282,97,2029,7,7,NA,NA,97,22:18:59 Thu 05-May-16,115,14.381100819,571.3003627858,856.7189125212,65.2554476132,526.2517585389,472.2040168246,44155.850464007,7959.417806253,107.3218513764,81.8827134955,0.082994266,0.1854183464,5.6500670195,10.8958497963,0.1751452535,0.1768745378,29.8650427856,69.4492963462,5.2134645027,0.1086505558
NA,70,AO-1-283,283,78,2010,7,7,NA,NA,78,21:07:40 Thu 05-May-16,115.3,7.0201969062,556.913219939,1110.3650570791,28.467358756,565.1208999002,331.1983420378,34228.7331953286,1984.2140904423,58.2516923472,37.5664211645,0.0358412756,0.1217411369,4.146255276,53.5064412456,0.6764712191,0.1764583073,20.7648349753,21.0212054267,4.5221741372,0.2040164078
NA,63,AO-1-284,284,70,2002,7,7,NA,NA,70,20:37:38 Thu 05-May-16,115.2,7.2928678461,167.4635021398,1417.6475189622,64.1467481633,828.9773020948,953.6803956391,38424.9766993618,4686.3898089819,115.5631693185,88.37877525,0.0674070383,0.2019138618,6.2680584099,19.1496432197,0.3535676102,0.2810075381,24.3492435063,38.2722562387,4.7528400779,0.1608170345
NA,62,AO-1-285,285,69,2001,7,7,NA,NA,69,20:33:53 Thu 05-May-16,118.5,19.5882077234,677.9681887086,2135.0461325251,47.7990575245,809.2003694846,1179.6797686362,38348.3715332781,7259.6430673361,99.461329237,72.5350472243,0.1349924869,0.3257921683,5.8168071903,12.8138737733,0.6596467455,0.1657023681,22.8002744658,62.308982932,5.7069009149,0.132282986
NA,74,AO-1-286,286,93,2025,7,7,NA,NA,93,22:03:59 Thu 05-May-16,107.7,8.0190457102,630.1836975788,2598.3718986798,42.3277083267,849.0601453171,1053.3453593738,28628.3582546494,7762.5972873034,97.3621814689,108.4277869267,0.0983452283,0.2315392202,7.9009108176,15.3876016404,0.1908835963,0.3557209753,21.9949437453,48.7721879453,8.5195116041,0.3930249127
NA,79,AO-1-287,287,87,2019,7,7,NA,NA,87,21:41:27 Thu 05-May-16,103.9,7.7184000778,459.471587115,958.2222626158,61.2389520933,607.6726183296,511.5128196247,32690.3673704338,3782.0096154463,106.1658984258,46.8983390297,0.0856165736,0.2376601618,5.3916146588,14.4074313555,0.1375146086,0.2977771829,20.5225775524,29.7853269578,2.272225812,0.0687382324
NA,66,AO-1-289,289,74,2006,7,7,NA,NA,74,20:52:40 Thu 05-May-16,107,7.4121953892,515.2099700116,1233.7927928048,40.9567719916,956.9268318378,847.3975416713,29685.3870330934,10174.0717819187,90.6496238457,135.3692267905,0.0664942508,0.2331976002,8.5372473642,13.3746566317,1.2437431487,0.4277131559,14.6385411371,67.7664227981,13.3053937871,0.0598698687
NA,78,AO-1-290,290,88,2020,7,7,NA,NA,88,21:45:11 Thu 05-May-16,105.5,5.6017842062,256.361547303,1013.7221434762,41.0063049248,865.6633781898,429.7196478324,41491.6607903168,4375.4320231854,81.4531697349,36.5813347521,0.0441212254,0.1878356442,5.5821179067,16.9969273994,0.098536368,0.2013156602,29.3232412307,35.0754586099,5.015868236,0.1338659751
NA,75,AO-1-291,291,92,2024,7,7,NA,NA,92,22:00:14 Thu 05-May-16,119.9,13.9484746172,198.2611091251,1428.5443557956,36.8660630846,1195.2852176431,861.48211075,28708.8889734816,9603.7266593305,83.7977497137,155.515027781,0.0985365029,0.2665477311,8.2109136973,10.567417433,0.2633159791,0.3877054421,22.6045002456,62.9972280187,4.7193610553,0.1225339
NA,82,AO-1-292,292,84,2016,7,7,NA,NA,84,21:30:11 Thu 05-May-16,122.5,9.4299948533,650.9341664068,879.3324787019,40.8461355946,756.9281444517,855.4679264349,32032.9810002981,3779.0862300519,85.1506223641,44.3719794936,0.0614775318,0.2112076938,8.3921280758,10.1685467645,0.3489023448,0.2669356966,17.8897847028,29.5470994712,2.5256871776,0.0280499927
NA,97,AO-1-293,293,120,2052,7,7,NA,NA,120,23:45:21 Thu 05-May-16,105.5,10.1844708011,503.9075658752,959.8122700565,23.9485625636,697.7797983546,645.1296176027,31906.8096786104,3205.7523018062,54.9417179531,73.4621121402,0.0435586525,0.2151915305,4.398429726,9.1822837754,0.0936205397,0.2951033684,32.2400981111,24.8620064396,2.7949829826,0.0799953145
NA,92,AO-1-294,294,103,2035,7,7,NA,NA,103,22:41:32 Thu 05-May-16,109.7,37.7490072706,537.7836255841,2497.4823849172,70.1997130129,804.363868956,1152.2612945393,42245.782614149,10055.0837443433,136.2186576822,109.1816775754,0.1633643087,0.2851765039,7.3174001196,18.9622788035,0.4131511597,0.1833849122,25.2015701386,69.9518570755,5.8176991775,0.1088655937
NA,95,AO-1-295,295,106,2038,7,7,NA,NA,106,22:52:47 Thu 05-May-16,104.7,14.4643452739,224.2826488503,1925.3541742234,39.6655096563,599.3754272805,1696.8480247728,36197.6942533744,7375.9327265444,129.4967631955,144.4617411807,0.1023757012,0.2515627673,12.8035225829,19.2984489663,0.2094573302,0.4430252355,24.7364885794,37.6841717024,14.7913159686,0.1738721644
NA,100,AO-1-296,296,117,2049,7,7,NA,NA,117,23:34:06 Thu 05-May-16,112.3,6.7061045181,164.8111557458,705.6188359472,34.8433679274,505.3724619477,921.2075574249,43860.8283730106,7033.6141267128,96.5892985628,103.3955190763,0.0477777293,0.1844936657,7.3606733902,10.7417758086,0.0915744139,0.6918527128,27.9970661058,51.3245477271,9.4908374956,0.3551910506
NA,80,AO-1-297,297,86,2018,7,7,NA,NA,86,21:37:41 Thu 05-May-16,113.2,7.795555996,234.9310162031,3102.2672978931,29.5796535166,1083.8276459118,1753.476979954,28149.1103830737,10570.907608023,96.5860265,98.0237408157,0.0599655585,0.2877565719,9.3722001429,16.404654228,0.5376742004,0.4855823166,15.0498268127,64.3975937058,12.2804792608,0.5573045387
NA,72,AO-1-298,298,80,2012,7,7,NA,NA,80,21:15:10 Thu 05-May-16,116.7,6.6875504979,145.6917534125,1083.4205322116,27.2891585161,816.4466582363,733.8364755555,44910.2096591568,4587.9235275337,62.0929061616,56.1304577234,0.0395793916,0.252391808,5.978763941,10.9325529348,0.8531763736,0.3185205324,34.7122373955,42.2737513763,4.7984401122,0.0589935102
NA,76,AO-1-299,299,90,2022,7,7,NA,NA,90,21:52:41 Thu 05-May-16,101,7.0331636829,181.1566915065,1317.4628522657,23.2684818795,482.9963744961,733.0819365965,37766.6634049005,6215.0786751781,70.0279257837,88.7442018475,0.0533339599,0.1787573024,5.6579898805,20.9421706144,0.0932949987,0.4313215591,31.1511825359,43.6290385177,2.6247181052,0.1769893943
NA,68,AO-1-300,300,76,2008,7,7,NA,NA,76,21:00:10 Thu 05-May-16,157.7,8.2594881359,233.0634121378,2537.1831925429,108.5134972245,1077.5847782022,1069.0934787739,53785.7779957639,9806.0121058376,166.7915186507,143.7292298014,0.1151268069,0.2618675768,8.3378974808,26.0829423513,1.059941709,0.2712209511,25.6021093352,83.7162181012,11.7161544873,0.3929904255
NA,248,AO-1-301,301,276,276,1,1,NA,NA,276,09:50:35 Fri 22-Apr-16,105.4,49.0918032513,144.5022989598,726.966505191,29.9495002186,733.833805857,1022.9041475936,32259.4717090019,2021.6405308898,75.9683504712,55.4062063662,0.0378144026,0.1339597971,9.4233879854,15.8568979649,0.0792697865,0.5354066929,14.8776307654,8.4704484095,6.3011036063,0.1673797302
NA,246,AO-1-302,302,274,274,1,1,NA,NA,274,09:43:05 Fri 22-Apr-16,100,37.4025396338,187.2280774528,3146.7452560157,97.3762018939,1140.6097521304,1344.9835117009,40250.6465343651,5136.4728278195,150.6833499469,79.609914028,0.0725087854,0.285024595,8.4418896142,13.1301168578,0.0917772175,0.190042643,8.9000589811,27.7138612893,7.6805864159,0.1238549137
NA,244,AO-1-303,303,272,272,1,1,NA,NA,272,09:35:35 Fri 22-Apr-16,108.7,42.6371080345,144.5998225822,1091.3709771592,19.0728801837,810.119694777,801.5616652417,24037.9399674609,3863.8599037106,46.8705006027,78.1091084437,0.0379266333,0.1485982772,5.6758255478,31.8894467366,0.0742392143,0.3007250427,24.4480520391,18.0681014404,2.200696925,0.0929572263
NA,240,AO-1-304,304,255,255,1,1,NA,NA,255,08:31:41 Fri 22-Apr-16,101.2,25.3725208242,302.5782002971,1231.6989952399,25.303131896,706.478268028,764.9454519641,25835.1557463393,4077.6555689109,57.8030537912,83.0824463022,0.0435939045,0.0826017236,8.5636500708,10.4745496852,0.1220752267,0.2437883103,19.6848692592,23.2585365235,4.8962279508,0.0484848501
NA,237,AO-1-305,305,258,258,1,1,NA,NA,258,08:42:56 Fri 22-Apr-16,100.6,75.4994173028,2406.5919758619,1406.6613768618,27.4972054134,803.9276533051,1549.1699762946,28094.4579698603,3207.2008361988,61.7236490956,62.3492474325,0.0450894271,1.4230236944,7.8844295557,30.794478146,0.5885602767,0.131045942,15.7907516017,15.8129997974,0.9906228417,0.0217337825
